1001030062008,19.19,0.20,83.66470,-0.90899,53711.33583,0
1001030062008,19.05,0.19,83.66440,-0.90886,53711.34031,0
1001030062008,19.39,0.22,83.66447,-0.90882,53711.34483,0
1001030062008,19.17,0.20,83.66459,-0.90891,53711.34933,0
1001030062008,19.27,0.22,83.66455,-0.90886,53728.27555,0
1001030062008,19.53,0.25,83.66463,-0.90844,53728.28441,0
1001030062008,19.63,0.26,83.66458,-0.90865,53728.29332,0
1001030062008,19.58,0.27,83.66484,-0.90869,53728.30228,0
1001030062008,19.05,0.22,83.66450,-0.90869,53735.25026,0
1001030062008,19.14,0.19,83.66445,-0.90890,53735.25667,0
1001030062008,19.21,0.20,83.66450,-0.90898,53735.26308,0
1001030062008,19.05,0.19,83.66448,-0.90894,53735.26952,0
1001030062008,19.36,0.22,83.66459,-0.90893,53679.40874,0
1001030062008,19.14,0.19,83.66438,-0.90879,53679.41740,0
1001030062008,18.99,0.18,83.66455,-0.90887,53679.42606,0
1001030062008,19.25,0.20,83.66457,-0.90872,53679.43471,0
1001030062008,19.00,0.18,83.66460,-0.90892,53703.32214,0
1001030062008,19.28,0.21,83.66439,-0.90886,53703.32818,0
1001030062008,19.29,0.21,83.66467,-0.90889,53703.33427,0
1001030062008,19.54,0.24,83.66462,-0.90872,53703.34032,0
1001030062008,19.36,0.23,83.66450,-0.90890,53650.45102,0
1001030062008,19.61,0.27,83.66454,-0.90893,53650.45917,0
1001030062008,19.35,0.23,83.66473,-0.90897,53650.46731,0
1001030062008,19.31,0.23,83.66444,-0.90874,53650.47547,0
1001030062008,19.43,0.23,83.66478,-0.90853,53668.45695,0
1001030062008,19.27,0.21,83.66426,-0.90899,53668.46451,0
1001030062008,19.17,0.20,83.66448,-0.90892,53668.47203,0
1001030062008,19.40,0.22,83.66450,-0.90879,53668.47956,0
1001030062008,19.07,0.19,83.66461,-0.90892,54091.31943,0
1001030062008,19.61,0.24,83.66423,-0.90889,54091.32757,0
1001030062008,19.20,0.19,83.66437,-0.90883,54091.33573,0
1001030062008,19.54,0.23,83.66452,-0.90885,54091.34386,0
1001030062008,19.70,0.25,83.66473,-0.90876,54099.21681,0
1001030062008,19.80,0.26,83.66431,-0.90916,54099.22357,0
1001030062008,19.38,0.21,83.66442,-0.90872,54099.23729,0
1001030062008,19.60,0.25,83.66437,-0.90890,53770.12450,0
1001030062008,19.65,0.25,83.66460,-0.90880,53770.13255,0
1001030062008,19.36,0.22,83.66451,-0.90887,53770.14064,0
1001030062008,19.31,0.21,83.66451,-0.90855,53770.14871,0
1001030062008,19.26,0.21,83.66452,-0.90873,53790.16446,0
1001030062008,19.08,0.19,83.66430,-0.90878,53790.17236,0
1001030062008,19.28,0.21,83.66436,-0.90876,53790.18028,0
1001030062008,19.04,0.19,83.66439,-0.90876,53790.18820,0
1001030062008,18.90,0.17,83.66437,-0.90899,53742.23033,0
1001030062008,19.48,0.23,83.66443,-0.90894,53742.23675,0
1001030062008,19.23,0.20,83.66447,-0.90862,53742.24321,0
1001030062008,19.47,0.23,83.66452,-0.90885,53742.24966,0
1001030062008,19.23,0.20,83.66465,-0.90884,53758.22811,0
1001030062008,19.27,0.21,83.66456,-0.90878,53758.23511,0
1001030062008,19.19,0.20,83.66436,-0.90877,53758.24208,0
1001030062008,19.50,0.23,83.66444,-0.90886,53758.24904,0
1001030062008,19.35,0.22,83.66440,-0.90873,53799.13202,0
1001030062008,19.28,0.21,83.66424,-0.90886,53799.13742,0
1001030062008,19.82,0.28,83.66448,-0.90896,53799.14295,0
1001030062008,19.61,0.25,83.66428,-0.90872,53799.14832,0
1001030062008,19.43,0.21,83.66445,-0.90885,54056.39452,0
1001030062008,19.25,0.20,83.66447,-0.90895,54056.40177,0
1001030062008,19.33,0.20,83.66452,-0.90884,54056.40905,0
1001030062008,19.60,0.23,83.66436,-0.90891,54056.41633,0
1001030062008,19.38,0.21,83.66455,-0.90884,54061.38473,0
1001030062008,19.15,0.19,83.66447,-0.90877,54061.39056,0
1001030062008,18.92,0.17,83.66466,-0.90867,54061.39640,0
1001030062008,19.28,0.20,83.66421,-0.90873,54061.40227,0
1001030062008,18.81,0.16,83.66444,-0.90893,54031.42872,0
1001030062008,19.23,0.19,83.66450,-0.90884,54031.43571,0
1001030062008,19.57,0.23,83.66445,-0.90893,54031.44272,0
1001030062008,19.19,0.19,83.66446,-0.90879,54031.44973,0
1001030062008,19.29,0.20,83.66466,-0.90887,54038.45076,0
1001030062008,19.20,0.19,83.66445,-0.90892,54038.45775,0
1001030062008,19.15,0.19,83.66445,-0.90883,54038.46478,0
1001030062008,18.90,0.17,83.66446,-0.90894,54038.47177,0
1001030062008,19.75,0.26,83.66445,-0.90879,54413.39985,0
1001030062008,19.79,0.28,83.66461,-0.90863,54413.40747,0
1001030062008,19.40,0.24,83.66472,-0.90848,54413.41510,0
1001030062008,19.66,0.28,83.66442,-0.90830,54413.42272,0
1001030062008,19.16,0.20,83.66451,-0.90904,54419.32828,0
1001030062008,19.56,0.23,83.66445,-0.90883,54391.39241,0
1001030062008,19.45,0.22,83.66465,-0.90861,54391.40040,0
1001030062008,19.48,0.22,83.66467,-0.90894,54391.40842,0
1001030062008,19.34,0.21,83.66460,-0.90884,54391.41640,0
1001030062008,19.20,0.19,83.66468,-0.90881,54777.34870,0
1001030062008,19.38,0.21,83.66436,-0.90889,54777.35906,0
1001030062008,19.47,0.22,83.66452,-0.90859,54777.36932,0
1001030062008,19.32,0.20,83.66457,-0.90867,54777.37977,0
1001030062008,19.19,0.17,83.66413,-0.90883,55541.33417,0
1001030062008,19.74,0.23,83.66468,-0.90851,55541.34319,0
1001030062008, 9.89,0.07,83.66641,-0.90864,55275.14495,0
1001030062008,19.84,0.28,83.66426,-0.90879,55570.26870,0
1001030062008,14.10,0.11,83.66280,-0.90913,56220.43983,0
1001030062008,19.53,0.21,83.66447,-0.90852,56220.45215,0
